,genres,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,mode,count
133,"['afrofuturism', 'alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'rap']",Abstract,0.0901,0.6409999999999999,212715.0,0.5379999999999999,0.0,0.205,-10.398,0.245,79.038,0.29600000000000004,59.0,1,1
134,"['german punk', 'german rock', 'neue deutsche welle']",Abwrts,0.0019399999999999999,0.402,197493.0,0.765,0.00971,0.0732,-12.535,0.0385,177.752,0.96,36.0,1,2
135,"['british orchestra', 'chamber orchestra', 'classical', 'classical performance']",Academy of St. Martin in the Fields,0.948525,0.26819625,321842.35,0.10003975,0.72583675,0.1414825,-23.0620375,0.04319375,100.4099,0.19132375,34.775,1,80
136,['italian baroque ensemble'],Accademia I Filarmonici,0.86525,0.43725,138003.5,0.27525,0.619521475,0.18535,-16.99225,0.04235,115.5995,0.54575,46.75,1,4
137,"['album rock', 'german heavy metal', 'german metal', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock', 'speed metal', 'thrash metal']",Accept,0.003812432,0.43805263200000005,266774.7368,0.766947368,0.043785514000000005,0.254505263,-9.537210526,0.058563158,127.6598947,0.45942105299999997,37.42105263,1,38
138,"['christian alternative rock', 'dreamo', 'emo', 'neon pop punk', 'pop emo', 'pop punk', 'screamo']",Acceptance,0.066836,0.41700000000000004,178966.5,0.7935,0.0,0.10165,-4.3525,0.04075,126.8425,0.5175,46.0,1,4
139,"['dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Ace,0.5870000000000001,0.7170000000000001,204227.0,0.406,0.10300000000000001,0.0869,-13.954,0.0305,123.213,0.703,61.0,0,2
140,"['dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Ace Hood,0.07044700000000001,0.6828,270885.7,0.7141,0.0,0.21014000000000002,-4.9226,0.15822,145.9247,0.29763,54.4,1,10
141,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'hip house', 'pop rock']",Ace of Base,0.028642200000000003,0.7228,222997.4,0.8222,0.16389598,0.10808,-6.6183,0.04488,103.6322,0.7981,55.0,0,20
142,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'turntablism', 'underground rap']",Aceyalone,0.04072,0.799333333,275915.6667,0.761333333,1.4599999999999999e-05,0.12633333300000002,-7.604666667,0.215633333,94.22566667,0.485333333,36.66666667,1,3
143,"['doom metal', 'louisiana metal', 'sludge metal', 'stoner metal']",Acid Bath,0.017189526,0.32475,313795.0,0.847,0.315189975,0.1025375,-7.25,0.0666375,124.539125,0.351625,36.125,1,16
144,"['doom metal', 'gaian doom', 'psychedelic doom', 'retro metal', 'sludge metal', 'space rock', 'stoner metal', 'stoner rock']",Acid King,0.00352,0.321,384867.0,0.662,0.503,0.105,-10.374,0.0349,117.853,0.19899999999999998,44.0,1,2
145,"['british jazz', 'smooth jazz']",Acoustic Alchemy,0.3455,0.64,276066.5,0.5795,0.501,0.1666,-12.539000000000001,0.04135,90.6215,0.8105,29.0,1,4
146,"['chillwave', 'metropopolis', 'shimmer pop', 'vapor soul']",Active Child,0.284,0.5720000000000001,321453.0,0.535,0.0587,0.128,-8.919,0.0284,134.96200000000002,0.252,49.0,1,2
147,"['latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical']",Adalberto Santiago,0.708,0.6474,366645.4,0.7562,0.026098000000000003,0.4189,-5.8315,0.04875,119.26700000000001,0.86,32.6,1,10
148,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave']",Adam Ant,0.0856375,0.595375,220406.625,0.90775,0.044895828,0.364175,-5.1415,0.0716625,109.099625,0.665,36.375,1,16
149,"['alternative country', 'roots americana', 'roots rock', 'texas country']",Adam Carroll,0.866,0.618,225853.0,0.353,0.0,0.14300000000000002,-9.824,0.0556,106.906,0.4675,38.0,1,4
150,"['pop', 'post-teen pop']",Adam Hicks,0.16791728600000003,0.532,176301.0,0.7352857140000001,1.01e-06,0.13388571400000002,-4.2662857139999995,0.051871429000000004,140.3574286,0.5241428570000001,55.28571429,1,7
151,"['indie poptimism', 'modern alternative rock', 'rebel blues']",Adam Jensen,0.35600000000000004,0.557,189600.0,0.721,0.0,0.146,-5.1339999999999995,0.0416,125.324,0.392,65.0,0,2
152,"['dance pop', 'electropop', 'idol', 'pop', 'pop dance', 'post-teen pop']",Adam Lambert,0.050732,0.5706,221516.6,0.8134,3.84e-06,0.16782,-4.5908,0.07932,130.1084,0.5022,60.8,0,10
153,"['indie anthem-folk', 'indie cafe pop', 'indie pop', 'new jersey indie']",Adam Melchor,0.953,0.493,216000.0,0.284,0.007390000000000001,0.151,-12.815,0.0309,79.959,0.19899999999999998,65.0,1,2
154,"['comedy', 'comic']",Adam Sandler,0.6727142859999999,0.549857143,202233.1429,0.466142857,0.00010193,0.510242857,-10.514000000000001,0.336242857,110.42928570000001,0.554285714,42.85714286,1,14
155,"['banda', 'corrido', 'deep regional mexican', 'regional mexican']",Adan Romero,0.6395,0.7825,195366.5,0.5529999999999999,0.00067,0.07015,-6.0625,0.0663,137.506,0.9570000000000001,56.5,1,4
156,"['british soul', 'pop', 'pop soul', 'uk pop']",Adele,0.43909799999999993,0.564775,248431.575,0.497825,5.17e-05,0.13161,-6.90435,0.053395000000000005,118.62625,0.3798375,61.475,1,80
157,"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",Adema,0.000224667,0.429666667,248186.3333,0.945333333,0.063066667,0.078,-4.8660000000000005,0.1186,139.78433330000001,0.449666667,48.66666667,1,6
158,['new age'],Adiemus,0.804,0.295,237413.0,0.408,0.14800000000000002,0.165,-16.632,0.0693,150.454,0.16399999999999998,61.0,0,1
159,"['deep ragga', 'lovers rock', 'old school dancehall', 'roots reggae']",Admiral Bailey,0.128,0.722,231400.0,0.565,0.0,0.055999999999999994,-5.601,0.375,118.804,0.685,47.0,1,2
160,"['latin', 'salsa', 'salsa venezolana', 'tropical']",Adolescents,0.004174669000000001,0.431125,132533.5,0.92875,0.001128588,0.29846875,-7.475875,0.07583125,107.364375,0.46665625,32.0625,1,32
161,['classic soundtrack'],Adolph Deutsch,0.879969697,0.314869697,115558.0,0.20856666699999998,0.607596667,0.215648485,-19.52036364,0.067048485,113.91803030000001,0.377372727,5.9393939389999995,1,33
162,"['african-american classical', 'american contemporary classical']",Adolphus Hailstork,0.945,0.141,170213.0,0.00268,0.601,0.0756,-37.571,0.0427,140.372,0.0386,51.0,0,1
163,"['classic hardstyle', 'euphoric hardstyle', 'hardstyle', 'rawstyle']",Adrenalize,0.0747,0.579,210292.0,0.6970000000000001,0.0206,0.0805,-6.05,0.0378,150.003,0.386,3.0,0,2
164,['pop r&b'],Adrian Marcel,0.0472,0.8490000000000001,237653.0,0.534,0.0,0.25,-6.365,0.0699,102.014,0.599,59.0,1,1
165,['movie tunes'],Adriana Caselotti,0.8395,0.42175,145340.0,0.22025,0.067500255,0.235625,-15.20775,0.0477125,122.915875,0.533625,35.625,1,8
166,['italian mezzo-soprano'],Adriana Lazzarini,0.991,0.318,289227.0,0.18600000000000003,0.000852,0.12,-13.720999999999998,0.0329,104.139,0.19899999999999998,12.0,1,1
167,['musica para ninos'],Adriana Szuster,0.628,0.632,102680.0,0.513,0.0,0.0818,-6.327999999999999,0.067,81.96600000000001,0.795,53.0,1,2
168,['classical soprano'],Adrianne Pieczonka,0.9059999999999999,0.31,354240.0,0.125,0.904,0.258,-17.338,0.0363,129.938,0.26899999999999996,46.0,1,1
169,"['classic italian pop', 'italian adult pop']",Adriano Celentano,0.39733333299999996,0.7576666670000001,237338.3333,0.506,6.36e-06,0.149,-11.78333333,0.0642,108.03333329999998,0.434666667,44.66666667,1,6
170,['american contemporary classical'],Adrienne Albert,0.962555556,0.618444444,79653.44443999999,0.1268,0.0005664,0.165244444,-17.958,0.0569,103.97399999999999,0.666666667,0.0,0,9
171,"['brostep', 'canadian electronic', 'chillstep', 'edm', 'electro house', 'electronic trap', 'electropop', 'filthstep', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm']",Adventure Club,0.017245,0.5695,255962.0,0.6635,0.00268,0.09765,-4.82,0.04975,136.4995,0.17800000000000002,53.5,1,2
172,"['classic opm', 'opm']",Aegis,0.528,0.431,217913.0,0.604,0.0,0.0755,-5.797000000000001,0.0464,139.438,0.345,49.0,1,2
173,"['album rock', 'classic rock', 'hard rock', 'rock']",Aer,0.14656,0.84,207679.8,0.6818,6.96e-05,0.13682,-7.0498,0.08657999999999999,106.211,0.6254,51.2,1,10
174,"['album rock', 'classic rock', 'hard rock', 'rock']",Aerosmith,0.079990739,0.446933333,265585.3333,0.788558333,0.026107977,0.262445,-7.641616667,0.0466775,128.49495,0.547583333,41.34166667,1,240
175,['progressive psytrance'],Aerospace,0.00324,0.774,450092.0,0.56,0.87,0.0503,-11.074000000000002,0.0641,135.981,0.0383,0.0,1,2
176,['cali rap'],Aflacko,0.682,0.7759999999999999,159243.0,0.467,0.0,0.205,-10.094,0.272,97.486,0.563,58.0,0,2
177,"['dark trap', 'meme rap']",Afourteen,0.0261,0.7240000000000001,310250.0,0.8909999999999999,0.0,0.273,-0.354,0.294,92.478,0.71,63.0,1,1
178,"['afroswing', 'dancehall', 'uk dancehall']",Afro B,0.0206,0.966,199000.0,0.633,4.06e-06,0.0715,-6.392,0.10099999999999999,108.01100000000001,0.767,65.0,1,2
179,['latin jazz'],Afro-Cuban All Stars,0.354,0.591,396440.0,0.49700000000000005,7.09e-06,0.136,-11.800999999999998,0.0397,136.56799999999998,0.7559999999999999,52.0,1,2
180,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",Afrojack,0.09650909099999999,0.710909091,280340.5455,0.829545455,0.267875291,0.281772727,-4.485181818,0.09786363599999999,124.5365455,0.499454545,50.90909091,0,11
181,"['comedy rap', 'gangster rap', 'hip hop', 'rap']",Afroman,0.1913625,0.8705,307113.375,0.469125,1.6800000000000002e-05,0.1511,-8.286875,0.366,128.117375,0.673125,53.375,1,16
182,"['chicha', 'cumbia', 'nu-cumbia']",Afrosound,0.174,0.733,172266.3333,0.6859999999999999,0.058713333,0.0953,-5.840666667000001,0.042766667,97.02566667,0.886333333,25.66666667,0,3
183,"['deep indian pop', 'filmi', 'mollywood']",Afsal,0.9840000000000001,0.441,195226.0,0.358,0.0842,0.26,-10.552,0.298,67.74,0.65,0.0,1,1
184,"['deathcore', 'djent', 'melodic metalcore', 'metalcore', 'minneapolis metal', 'progressive metalcore']",After The Burial,0.002115983,0.46866666700000004,284147.0,0.940666667,0.19485999999999998,0.2124,-4.894666667,0.134666667,124.542,0.169333333,50.0,1,6
185,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop']",Afu-Ra,0.214,0.8420000000000001,239413.0,0.858,5.78e-06,0.475,-3.7310000000000003,0.253,90.31200000000001,0.736,57.0,0,2
186,"['folk punk', 'gainesville indie', 'orgcore', 'punk', 'skate punk']",Against Me!,0.143368517,0.5176666670000001,190395.6667,0.779833333,0.009853617,0.23600000000000002,-5.5805,0.11365,127.79633329999999,0.46883333299999996,49.5,1,12
187,['background music'],Agatha Reilly,0.9940000000000001,0.33,192353.0,0.005,0.976,0.109,-34.638000000000005,0.0499,85.06700000000001,0.0749,59.0,1,2
188,"['melodic thrash', 'metal', 'neo-trad metal', 'nwothm', 'old school thrash', 'speed metal', 'thrash metal', 'us power metal']",Agent Steel,2.52e-06,0.12300000000000001,183267.0,0.991,0.0058,0.23399999999999999,-2.727,0.182,191.533,0.114,34.0,1,2
189,['chamber pop'],Agnes,0.00645,0.621,256213.0,0.9229999999999999,7.28e-05,0.10800000000000001,-3.1239999999999997,0.0321,127.973,0.716,62.0,0,2
190,['classical soprano'],Agnes Giebel,0.920666667,0.281,197035.0,0.304333333,0.194333333,0.371333333,-11.72833333,0.045233333,113.67766670000002,0.276333333,0.0,1,3
191,['chamber pop'],Agnes Obel,0.9590000000000001,0.439,216570.5,0.14295,0.3801875,0.11900000000000001,-20.299,0.0363,116.8325,0.18,52.0,1,4
192,"['chicano punk', 'crossover thrash', 'hardcore', 'hardcore punk', 'nyhc', 'oi', 'old school thrash', 'punk', 'straight edge']",Agnostic Front,0.0053022,0.266333333,151563.0,0.959666667,0.000801567,0.267,-6.245,0.149,131.5473333,0.224333333,36.66666667,1,6
193,"['electronica', 'microhouse', 'minimal techno', 'new french touch', 'organic house', 'tech house']",Ago,0.0452,0.9359999999999999,353000.0,0.564,0.0247,0.0377,-5.902,0.0471,125.99600000000001,0.9209999999999999,31.0,1,2
194,['chilean rock'],Aguaturbia,0.0026,0.272,635272.0,0.8320000000000001,0.147,0.0547,-6.896,0.0632,85.399,0.625,32.0,0,2
195,['k-rap'],Agust D,0.009499667,0.578666667,219421.8333,0.793333333,6.3e-06,0.164666667,-4.3580000000000005,0.12346666699999999,114.8205,0.308833333,67.16666667,1,6
196,['vintage tango'],Agustn Irusta,0.97234058,0.7110942029999999,181028.5072,0.316371014,0.214100226,0.248508696,-11.41024638,0.10663188400000001,125.3093551,0.7770289859999999,0.086956522,1,138
197,['arab pop'],Ahlam,0.7585,0.435,283875.5,0.192,0.000431725,0.1021,-13.860999999999999,0.07275,123.304,0.26899999999999996,0.0,1,4
198,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz trio', 'soul jazz', 'stride']",Ahmad Jamal Trio,0.6648222220000001,0.535511111,241825.4667,0.327162222,0.6762694220000001,0.500853333,-18.36577778,0.057231110999999994,111.32695559999999,0.43286666700000004,23.0,1,90
199,['turkish folk'],Ahmet Kaya,0.9109999999999999,0.591,312216.0,0.294,0.00156,0.239,-16.167,0.0312,109.755,0.359,60.0,0,2
200,"['alternative r&b', 'pop', 'r&b', 'urban contemporary']",Aiko,0.890333333,0.48866666700000005,109005.3333,0.22,0.0,0.16296666699999998,-15.16733333,0.309666667,132.135,0.24766666699999998,73.0,1,3
201,"['anime', 'anime rock', 'j-pixie', 'j-pop', 'j-poprock']",Aim,0.036337142999999995,0.7875714290000001,295689.5714,0.725,0.393046,0.1898,-7.193,0.081114286,101.1422857,0.524714286,52.0,0,7
202,"['anime', 'anime rock', 'j-pixie', 'j-pop', 'j-poprock']",Aimer,0.00307,0.365,233493.0,0.893,6.55e-06,0.141,-5.912000000000001,0.0909,171.08,0.46,62.0,0,2
203,"['emo', 'pop punk', 'pop rock', 'socal pop punk']",Air,0.442131724,0.472896552,265030.6207,0.531413793,0.645830931,0.186010345,-10.24996552,0.039341378999999996,120.99220690000001,0.266372414,44.0,0,29
204,"['folk-pop', 'hopebeat', 'indie poptimism', 'indiecoustica', 'shiver pop']",Air Traffic Controller,0.126,0.621,163453.0,0.727,0.0,0.204,-5.529,0.0943,112.06700000000001,0.636,57.0,1,2
205,"['glam metal', 'hard rock', 'metal', 'rock', 'wrestling']",Airbourne,0.0013941670000000002,0.56,216106.6667,0.910666667,0.260988667,0.28,-4.263999999999999,0.0591,124.354,0.44,60.66666667,1,6
206,"['american shoegaze', 'dream pop', 'dreamgaze', 'indie shoegaze', 'nu gaze', 'shoegaze']",Airiel,0.000256,0.187,566467.0,0.945,0.24100000000000002,0.10400000000000001,-6.332000000000001,0.0398,104.97399999999999,0.461,47.0,1,2
207,"['deep soft rock', 'yacht rock']",Airplay,0.34933333299999997,0.595666667,270569.0,0.5329999999999999,1.34e-05,0.177633333,-12.811,0.0882,94.01433333,0.611666667,30.33333333,0,6
208,"['indie folk', 'nyc pop']",Aisha Badru,0.987,0.484,152960.0,0.149,0.00811,0.111,-14.991,0.0372,144.589,0.12300000000000001,62.0,1,2
209,"['latin pop', 'latin talent show', 'spanish pop']",Aitana,0.0435,0.639,198947.0,0.784,0.0,0.111,-4.905,0.0562,126.946,0.321,68.0,1,2
210,"['barockinterpreten', 'baroque ensemble', 'choral', 'classical performance', 'historically informed performance']",Akademie fr Alte Musik Berlin,0.935,0.193,183333.0,0.095,0.27699999999999997,0.109,-23.482,0.0468,107.44,0.0419,50.0,1,1
211,['otacore'],Akano,0.0276,0.6559999999999999,89784.0,0.654,0.0,0.109,-7.031000000000001,0.0346,135.04399999999998,0.612,68.0,1,2
212,"['country', 'country road', 'modern country rock']",Akin,0.655,0.565,175360.0,0.7490000000000001,0.43200000000000005,0.106,-6.629,0.0769,180.59799999999998,0.8809999999999999,62.0,0,2
213,"['east coast hip hop', 'hardcore hip hop', 'queens hip hop']",Akinyele,0.04645,0.645,201533.0,0.7505,0.00029,0.1685,-5.5715,0.298,81.443,0.5605,41.5,1,2
214,"['japanese soundtrack', 'japanese vgm', 'video game music']",Akira Yamaoka,0.65832425,0.357625,128736.625,0.425375,0.685228375,0.1179,-13.49775,0.0375,118.774375,0.2446625,44.0,0,16
215,['dance pop'],Ako,0.124,0.7829999999999999,198928.0,0.883,0.0,0.478,-4.4430000000000005,0.165,120.055,0.20199999999999999,50.0,1,2
216,['dance pop'],Akon,0.11322116199999999,0.7360769229999999,234083.6667,0.653760684,3.74e-05,0.19194615399999998,-5.877769231,0.116015385,114.7155299,0.560788034,52.89743589999999,1,117
217,"['chicano rap', 'latin hip hop', 'mexican hip hop']",Akwid,0.19548,0.8476,248709.2,0.5251,0.0,0.09609,-9.254,0.3007,106.1163,0.6957,49.9,0,20
218,"['funk', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'urban contemporary']",Al B. Sure!,0.20682235300000001,0.675529412,276273.7059,0.399058824,0.000222411,0.114070588,-14.37382353,0.040841176,107.6641176,0.523235294,39.0,0,17
219,"['adult standards', 'big band', 'british dance band', 'lounge', 'swing']",Al Bowlly,0.9769423079999999,0.466134615,190002.4423,0.080140385,0.089807366,0.137992308,-19.46369231,0.06220384599999999,107.39898079999999,0.309673077,7.634615385,1,52
220,['surf music'],Al Casey,0.983,0.564,166893.0,0.191,0.802,0.168,-11.107999999999999,0.0319,86.405,0.38799999999999996,1.0,1,2
221,['country boogie'],Al Dexter & His Troopers,0.9109999999999999,0.755,166600.0,0.28,0.0034799999999999996,0.0664,-12.593,0.248,204.30599999999998,0.975,19.0,1,2
222,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",Al Green,0.333946405,0.6869019609999999,222529.7255,0.41449673200000003,0.023768569,0.11527451,-11.30833333,0.052430065,111.88071240000001,0.6607450979999999,36.47712418,1,153
223,['jazz trio'],Al Haig Trio,0.926666667,0.525333333,241400.0,0.261666667,0.167892667,0.219266667,-15.743,0.042366667000000004,135.89833330000002,0.532333333,2.333333333,0,6
224,['new mexico music'],Al Hurricane,0.626833333,0.570666667,162537.8333,0.571666667,1.34e-06,0.192833333,-7.845833333,0.03045,129.78799999999998,0.8270000000000001,20.5,1,6
225,"['adult standards', 'jazz funk', 'quiet storm', 'smooth jazz', 'soft rock', 'yacht rock']",Al Jarreau,0.335521429,0.641607143,276805.75,0.475464286,0.003869323,0.203596429,-13.81789286,0.04911428599999999,114.4343571,0.632892857,38.10714286,1,56
226,"['adult standards', 'big band', 'ragtime', 'swing', 'tin pan alley']",Al Jolson,0.7361111109999999,0.489111111,100887.4444,0.45,0.00013029100000000002,0.2061,-11.31677778,0.12046666699999999,106.07266670000001,0.7504444440000001,0.0,1,18
227,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",Al Martino,0.6898810809999999,0.336054054,170365.4324,0.320513514,0.023115438,0.205464865,-12.21389189,0.031421622,107.14405409999999,0.392918919,27.83783784,1,37
228,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",Al Stewart,0.24045333300000002,0.5152,312843.5333,0.5567333329999999,0.01952528,0.132626667,-10.5022,0.033366667,110.814,0.47,33.06666667,1,30
229,['jazz guitar'],Al Viola,0.968,0.5720000000000001,226527.0,0.0603,0.8340000000000001,0.107,-22.129,0.0538,137.009,0.266,6.0,0,2
230,"['country', 'country road', 'country rock']",Alabama,0.284969238,0.550147982,242914.1525,0.4602,0.000832154,0.22724304899999997,-12.01500448,0.039143049,117.8733767,0.5306609870000001,35.95964126,1,223
231,['arab pop'],Alabina,0.171,0.636,225667.0,0.9690000000000001,0.0,0.345,-1.913,0.0716,101.835,0.9109999999999999,50.0,0,1
232,"['chanson', 'ye ye']",Alain Barrire,0.818,0.419,175413.0,0.391,0.0,0.10400000000000001,-9.189,0.027999999999999997,102.346,0.20199999999999999,47.0,0,2
233,['broadway'],Alain Boublil,0.76,0.342,265373.0,0.214,0.0,0.441,-16.442,0.0305,96.552,0.134,35.0,1,1
234,"['chanson', 'french indie pop', 'french pop', 'french rock', 'nouvelle chanson francaise']",Alain Souchon,0.0447,0.7090000000000001,324907.0,0.7979999999999999,0.0016899999999999999,0.225,-8.29,0.0258,110.045,0.9570000000000001,58.0,0,2
235,"['lovers rock', 'modern reggae', 'riddim', 'soca']",Alaine,0.318,0.6779999999999999,230107.0,0.585,0.0,0.065,-4.963,0.14300000000000002,83.959,0.627,48.0,0,2
236,"['disco house', 'filter house', 'nu disco']",Alan Braxe,0.0292,0.8590000000000001,294720.0,0.848,0.00151,0.304,-5.8420000000000005,0.21600000000000003,123.93700000000001,0.61,51.0,1,1
